id,price,year,mileage,engine_capacity,engine_power,accident_free,origin,four_wheel_drive,invoice_vat,estate,fuel_type,transmission
ID6Gqeq8,66400,2017,165000,1968,149,True,Niemcy,False,False,True,Diesel,Automatic
ID6GqErq,104850,2021,41943,1498,150,False,Polska,False,True,False,Petrol,Automatic
ID6GqErT,109850,2022,37487,1498,150,False,Polska,False,True,False,Petrol,Automatic
ID6GqeS0,53900,2015,265000,2000,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6GqEtO,69900,2018,143000,1968,149,True,Polska,False,False,True,Diesel,Automatic
ID6Gqevy,56300,2015,174309,1598,120,False,Belgia,False,False,False,Diesel,Manual
ID6GqEy6,99850,2020,145777,1968,190,False,Polska,False,True,False,Diesel,Automatic
ID6GqEz1,113850,2020,60812,1968,190,False,Polska,False,True,False,Diesel,Automatic
ID6GqEzv,113850,2020,92192,1968,190,False,Polska,False,True,False,Diesel,Automatic
ID6GqF0G,71500,2015,145000,2000,190,True,Polska,False,False,False,Diesel,Automatic
ID6GqF1B,67800,2019,268109,1968,190,False,Włochy,False,False,True,Diesel,Automatic
ID6Gqf2c,61500,2017,241000,1968,150,True,Polska,False,False,False,Diesel,Manual
ID6GqfaA,47300,2015,274125,1968,150,False,Unknown,False,False,False,Diesel,Manual
ID6GqfeK,74900,2018,106084,1968,150,False,Unknown,False,False,True,Diesel,Manual
ID6Gqfem,94999,2017,211000,1968,240,True,Polska,True,False,True,Diesel,Automatic
ID6GqFjd,72900,2019,146000,2000,150,True,Polska,False,True,True,Diesel,Manual
ID6GqfmT,99999,2020,50000,1498,150,False,Unknown,False,False,False,Petrol,Automatic
ID6GqfpM,50000,2015,252471,1968,150,True,Unknown,False,False,True,Diesel,Automatic
ID6GqfvQ,46000,2015,306000,1968,150,False,Polska,False,False,False,Diesel,Automatic
ID6Gqg0x,67900,2015,220000,1984,220,True,Polska,False,False,True,Petrol,Automatic
ID6Gqg3D,49400,2016,239000,1968,150,True,Unknown,False,False,True,Diesel,Manual
ID6GqgeE,45900,2016,272364,1968,150,True,Unknown,False,False,True,Diesel,Automatic
ID6GqgES,98400,2017,168000,1984,280,True,Polska,True,False,True,Petrol,Automatic
ID6Gqgfd,57500,2015,178000,1968,150,True,Polska,False,False,False,Diesel,Manual
ID6GqGL3,82900,2017,141266,1968,190,True,Polska,True,True,False,Diesel,Automatic
ID6GqgpT,61900,2017,171500,1968,150,True,Polska,False,False,False,Diesel,Manual
ID6Gqgwi,85000,2017,89970,1798,180,False,Unknown,False,False,True,Petrol,Manual
ID6GqgXH,81900,2021,88000,1498,150,False,Polska,False,False,True,Petrol,Automatic
ID6GqH1i,49999,2015,143900,1395,125,False,Unknown,False,False,False,Petrol,Manual
ID6GqHCK,86800,2020,81785,1498,150,True,Polska,False,True,False,Petrol,Automatic
ID6GqhiA,59900,2017,146000,1395,125,True,Polska,False,False,False,Petrol,Manual
ID6GqHPk,77400,2019,119411,1498,150,False,Polska,False,False,False,Petrol,Manual
ID6GqHPQ,99000,2016,194500,1968,240,False,Polska,True,False,True,Diesel,Automatic
ID6GqhrE,63800,2016,234000,1968,150,True,Polska,False,False,False,Diesel,Automatic
ID6GqHrf,19999,2015,190000,1598,120,False,Unknown,False,False,True,Diesel,Manual
ID6GqHtp,64900,2017,193000,1968,150,True,Unknown,False,False,True,Diesel,Automatic
ID6GqHuG,69900,2023,30952,1968,150,False,Czechy,False,True,True,Diesel,Automatic
ID6GqHXf,93900,2020,95000,1498,150,True,Polska,False,True,False,Petrol,Automatic
ID6GqIAu,28800,2011,230000,1390,122,True,Holandia,False,False,False,Petrol,Automatic
ID6GqibQ,52900,2016,245000,1968,149,True,Szwecja,True,False,True,Diesel,Manual
ID6GqICB,76600,2018,210954,1984,220,False,Unknown,False,True,True,Petrol,Automatic
ID6GqIEA,54900,2015,215000,1968,150,True,Polska,False,False,False,Diesel,Automatic
ID6GqIjt,78900,2018,154326,1968,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6GqILj,59900,2015,200800,1968,150,True,Unknown,False,False,True,Diesel,Automatic
ID6GqImz,42900,2018,160000,1598,120,False,Belgia,False,False,True,Diesel,Automatic
ID6GqIQ6,40000,2017,422922,1968,150,True,Polska,False,False,True,Diesel,Automatic
ID6GqjEy,89900,2018,144000,1968,150,True,Unknown,False,False,True,Diesel,Automatic
ID6GqjH8,83800,2020,112758,1498,149,True,Polska,False,True,False,Petrol,Manual
ID6GqJI8,49500,2016,197300,1968,150,True,Niemcy,False,False,False,Diesel,Manual
ID6GqjyV,129000,2019,49900,1968,190,True,Polska,True,False,True,Diesel,Automatic
ID6GqK5A,53900,2017,224000,1598,120,True,Belgia,False,True,True,Diesel,Manual
ID6GqK6m,43900,2017,328000,1598,120,True,Belgia,False,True,True,Diesel,Manual
ID6GqKDS,56900,2016,275000,1968,150,True,Polska,False,False,False,Diesel,Manual
ID6GqKe2,69999,2018,190000,1968,190,True,Włochy,True,False,True,Diesel,Automatic
ID6GqKIN,105900,2019,123002,1987,190,True,Unknown,True,True,True,Diesel,Automatic
ID6GqKIZ,102900,2019,133805,1989,190,False,Unknown,False,False,True,Diesel,Automatic
ID6GqKJ9,122900,2020,106689,1989,190,True,Unknown,False,True,True,Diesel,Automatic
ID6GqKJn,112900,2019,100867,1989,190,True,Unknown,False,False,True,Diesel,Automatic
ID6Gqkm6,62900,2015,187400,1968,240,False,Unknown,False,False,True,Diesel,Automatic
ID6GqkMo,119900,2021,99302,1968,150,True,Niemcy,False,True,True,Diesel,Automatic
ID6GqKOe,66990,2018,123000,1968,150,False,Unknown,False,False,True,Diesel,Manual
ID6Gqlbu,21900,2019,100000,1968,150,False,Unknown,False,False,False,Diesel,Manual
ID6GqLf5,89900,2018,72969,1798,180,False,Polska,False,False,False,Petrol,Manual
ID6GqLfc,52750,2015,282000,1968,190,True,Niemcy,False,False,True,Diesel,Automatic
ID6GqM5c,45387,2014,358338,1968,150,True,Polska,False,False,True,Diesel,Automatic
ID6GqMaa,73900,2020,89800,1498,150,True,Polska,False,True,False,Petrol,Manual
ID6GqMGX,93900,2020,99354,1968,150,True,Niemcy,False,True,True,Diesel,Automatic
ID6GqMHW,53000,2015,350000,1968,190,False,Unknown,False,False,False,Diesel,Automatic
ID6Gqmhx,64900,2019,188000,1498,150,True,Polska,False,True,False,Petrol,Automatic
ID6Gqmp2,90000,2019,72024,1984,190,True,Polska,False,True,False,Petrol,Automatic
ID6GqMrF,91800,2019,103400,1968,150,True,Polska,False,False,False,Diesel,Automatic
ID6GqMtG,86000,2020,64300,1498,150,False,Polska,False,True,False,Petrol,Manual
ID6GqMYb,59900,2015,209200,1968,240,True,Niemcy,True,False,True,Diesel,Automatic
ID6Gqn4o,142900,2021,89200,1968,200,True,Unknown,True,True,True,Diesel,Automatic
ID6GqNbt,79900,2019,123974,1968,150,True,Polska,False,True,False,Diesel,Manual
ID6GqNDA,76800,2020,153241,1498,150,True,Polska,False,True,False,Petrol,Manual
ID6GqNGi,74999,2021,190000,1968,122,True,Unknown,False,False,True,Diesel,Automatic
ID6GqnIP,61000,2016,269000,1968,150,False,Niemcy,True,False,True,Diesel,Manual
ID6GqnS5,75000,2016,253606,1968,239,True,Niemcy,True,False,True,Diesel,Automatic
ID6GqnTh,95000,2016,220000,1968,240,False,Unknown,True,False,True,Diesel,Automatic
ID6GqoMk,74900,2019,104000,1968,150,True,Polska,False,True,False,Diesel,Manual
ID6GqOVo,53900,2017,204000,1968,150,False,Austria,False,False,True,Diesel,Manual
ID6GqP1a,73850,2018,143113,1968,150,False,Polska,False,True,True,Diesel,Automatic
ID6GqPbB,85500,2018,176000,1968,190,False,Unknown,False,False,True,Diesel,Automatic
ID6GqpM5,59800,2014,255544,1984,220,False,Niemcy,True,False,False,Petrol,Automatic
ID6GqPqK,73800,2018,156000,1968,190,False,Niemcy,False,True,True,Diesel,Automatic
ID6GqPqt,95000,2017,7600,1395,150,True,Unknown,False,False,False,Petrol,Automatic
ID6GqPtb,66000,2015,145839,1798,180,True,Polska,False,False,True,Petrol,Automatic
ID6GqPVT,84500,2016,176000,1968,240,False,Unknown,True,False,True,Diesel,Automatic
ID6GqPX6,109900,2016,158999,1968,240,True,Unknown,True,False,True,Diesel,Automatic
ID6GqQ2H,49500,2015,119000,1798,180,False,Unknown,False,False,False,Petrol,Automatic
ID6GqQ5N,30000,2016,135000,1968,240,False,Niemcy,True,False,False,Diesel,Automatic
ID6GqQAg,89900,2021,169745,1968,150,True,Niemcy,False,True,True,Diesel,Automatic
ID6GqQAw,129900,2020,156271,1968,200,True,Niemcy,True,True,True,Diesel,Automatic
ID6GqQCc,78500,2017,108500,1798,180,True,Polska,False,False,True,Petrol,Manual
ID6GqQKg,93480,2020,157000,1968,190,True,Polska,True,False,True,Diesel,Automatic
ID6GqQnN,129900,2020,131877,1968,240,True,Niemcy,True,True,True,Diesel,Automatic
ID6GqQT9,71500,2018,189000,1968,150,True,Polska,False,False,True,Diesel,Manual
ID6GqqTx,122900,2019,89180,1968,190,True,Szwecja,True,True,True,Diesel,Automatic
ID6GqR5p,79900,2019,68100,2000,150,False,Polska,False,True,True,Diesel,Manual
ID6GqR7n,102900,2021,88500,2000,150,True,Polska,False,True,True,Diesel,Automatic
ID6GqrgQ,125000,2022,41100,1984,190,True,Polska,False,True,True,Petrol,Automatic
ID6Gqrhk,179900,2023,17504,1968,200,True,Polska,False,True,True,Diesel,Automatic
ID6GqRJH,54000,2017,249000,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6GqRLq,79000,2017,108300,1798,180,False,Polska,False,False,True,Petrol,Automatic
ID6GqrPq,59900,2019,220000,1968,150,True,Polska,False,True,True,Diesel,Manual
ID6GqRPS,127000,2021,88400,1984,190,True,Polska,False,False,False,Petrol,Automatic
ID6GqRsC,81000,2017,127500,1968,150,True,Polska,False,False,False,Diesel,Automatic
ID6GqS0E,57400,2016,147000,1968,150,False,Niemcy,False,False,True,Diesel,Automatic
ID6GqS54,71900,2019,134000,1968,150,True,Polska,False,False,False,Diesel,Manual
ID6GqsDV,86899,2020,123092,1984,190,False,Polska,False,True,True,Petrol,Automatic
ID6Gqsfq,99899,2021,65557,1498,150,False,Polska,False,True,True,Petrol,Automatic
ID6GqsGM,123900,2020,62100,1984,190,True,Niemcy,False,True,True,Petrol,Automatic
ID6GqSGX,63500,2016,228000,1968,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6Gqshm,55900,2015,158759,1598,120,False,Dania,False,False,True,Diesel,Automatic
ID6GqSpm,72900,2015,199793,1968,190,True,Polska,True,False,True,Diesel,Automatic
ID6GqSPW,98000,2020,163875,1968,190,True,Szwajcaria,False,False,True,Diesel,Automatic
ID6GqSUR,81057,2018,143000,1968,150,False,Polska,False,False,True,Diesel,Automatic
ID6GqSVz,84999,2020,132000,1498,150,True,Polska,False,True,False,Petrol,Automatic
ID6GqSWE,74000,2020,185000,1968,122,True,Niemcy,False,False,True,Diesel,Automatic
ID6GqSWi,86999,2020,54000,1498,150,True,Polska,False,True,True,Petrol,Automatic
ID6GqTCt,77777,2015,208000,1968,240,True,Polska,True,False,False,Diesel,Automatic
ID6GqtiU,96800,2021,154688,1984,190,True,Polska,False,False,False,Petrol,Automatic
ID6GqTNQ,79900,2016,94476,1798,180,True,Polska,False,False,False,Petrol,Automatic
ID6GqU1c,62900,2019,152000,2000,150,False,Unknown,False,False,True,Diesel,Manual
ID6GquBL,82999,2020,139112,1968,150,False,Niemcy,False,False,True,Diesel,Automatic
ID6Gqujm,67900,2020,144200,1498,150,True,Polska,False,True,False,Petrol,Manual
ID6GqupE,66800,2017,188220,1968,150,True,Polska,False,False,False,Diesel,Manual
ID6GqUZr,73000,2017,192000,1984,220,True,Polska,False,False,False,Petrol,Automatic
ID6Gqv5Z,57999,2017,260000,1968,190,False,Unknown,False,False,True,Diesel,Automatic
ID6Gqv9D,75000,2018,82190,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6GqVOB,82900,2021,171606,1984,190,True,Polska,False,True,True,Petrol,Automatic
ID6GqVvB,79900,2019,197731,1968,190,False,Polska,False,True,False,Diesel,Automatic
ID6GqVyS,94900,2017,182781,1968,240,False,Polska,True,True,True,Diesel,Automatic
ID6GqW19,55000,2016,290000,1968,190,False,Unknown,False,False,True,Diesel,Automatic
ID6GqwB8,50000,2016,166611,1395,125,True,Polska,False,False,True,Petrol,Manual
ID6GqWCl,79900,2020,138000,1498,150,True,Polska,False,False,True,Petrol,Automatic
ID6GqwLO,102900,2020,70044,1968,150,True,Polska,False,True,True,Diesel,Automatic
ID6Gqwqe,56000,2016,156000,1598,120,False,Unknown,False,False,True,Diesel,Manual
ID6GqWut,75800,2018,178800,1498,150,True,Polska,False,False,False,Petrol,Automatic
ID6GqWvA,63000,2017,176600,1398,150,True,Polska,False,False,False,Petrol,Manual
ID6GqWzW,94900,2021,104208,1984,190,True,Polska,False,True,True,Petrol,Automatic
ID6GqX9P,115800,2020,153000,1968,190,True,Szwecja,True,False,True,Diesel,Automatic
ID6GqXCC,64900,2017,239000,1968,150,True,Niemcy,False,False,True,Diesel,Manual
ID6GqxeL,77900,2019,130000,1968,150,True,Polska,False,True,True,Diesel,Automatic
ID6GqxG1,17900,2020,150000,1598,120,False,Unknown,False,False,True,Diesel,Automatic
ID6GqxGH,78500,2017,219225,1968,190,True,Polska,False,False,False,Diesel,Manual
ID6GqxNE,56400,2015,312675,1968,150,False,Niemcy,False,False,True,Diesel,Automatic
ID6GqxS9,52900,2016,238000,1968,150,True,Niemcy,False,False,True,Diesel,Manual
ID6Gqy1G,79955,2018,241351,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6GqYBs,79900,2020,111434,1498,150,True,Polska,False,False,False,Petrol,Automatic
ID6GqYEX,119900,2020,99890,1968,190,True,Niemcy,False,True,True,Diesel,Automatic
ID6GqYF7,44500,2015,267000,1598,120,True,Niemcy,False,False,True,Diesel,Automatic
ID6GqYkk,117999,2020,135000,1984,272,True,Polska,True,False,True,Petrol,Automatic
ID6GqYOy,92900,2020,125279,1968,190,False,Niemcy,False,True,True,Diesel,Automatic
ID6GqYQe,86900,2020,207646,1968,190,True,Polska,True,True,True,Diesel,Automatic
ID6Gqyr1,75800,2016,143770,1968,190,True,Polska,False,False,True,Diesel,Automatic
ID6GqYRr,79900,2019,146836,1968,150,False,Niemcy,False,True,True,Diesel,Automatic
ID6GqZTR,95500,2016,150000,1968,240,True,Niemcy,True,False,True,Diesel,Automatic
ID6GqZVU,69800,2021,44000,1968,150,True,Niemcy,False,False,True,Diesel,Manual
ID6Gr14X,109900,2018,106786,1968,190,True,Szwecja,True,False,True,Diesel,Automatic
ID6Gr1EL,74800,2018,190000,1968,190,False,Niemcy,True,False,True,Diesel,Automatic
ID6Gr1lg,80700,2019,181000,1968,190,True,Polska,False,False,True,Diesel,Automatic
ID6Gr1lW,76900,2019,193571,1984,190,True,Polska,False,False,False,Petrol,Automatic
ID6Gr1Wl,86900,2020,153077,1968,150,True,Polska,False,False,True,Diesel,Automatic
ID6Gr1XX,61000,2015,210000,1968,150,True,Polska,False,False,True,Diesel,Automatic
ID6Gr276,47999,2015,220000,1598,120,False,Unknown,False,False,False,Diesel,Automatic
ID6Gr2By,73000,2018,101000,1968,150,True,Polska,False,False,False,Diesel,Manual
ID6Gr2gk,56000,2016,191000,1395,150,True,Polska,False,False,False,Petrol,Manual
ID6Gr2ht,48000,2017,259000,1598,120,True,Polska,False,False,True,Diesel,Manual
ID6Gr2Pm,65700,2016,227000,1968,190,True,Niemcy,False,False,True,Diesel,Automatic
ID6Gr2uC,69900,2020,241000,1968,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6Gr2UX,48000,2016,305000,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6Gr2z9,85999,2020,140000,1968,190,True,Polska,False,False,False,Diesel,Automatic
ID6Gr37z,149900,2020,60000,1968,200,True,Polska,False,False,False,Diesel,Automatic
ID6Gr3dc,51900,2015,212000,1968,239,True,Niemcy,True,False,True,Diesel,Automatic
ID6Gr3hz,90900,2019,179000,1498,150,True,Niemcy,False,False,True,Petrol,Automatic
ID6Gr3uB,79900,2017,103000,1798,180,True,Polska,False,False,True,Petrol,Manual
ID6Gr4Kn,48900,2015,283000,1968,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6Gr4wD,86000,2019,122359,1984,190,True,Polska,False,True,True,Petrol,Automatic
ID6Gr52G,94900,2018,106800,1968,190,True,Polska,True,False,True,Diesel,Automatic
ID6Gr55b,53900,2016,259340,1968,150,False,Polska,False,False,True,Diesel,Automatic
ID6Gr5ah,37000,2017,116000,1968,149,False,Unknown,False,False,True,Diesel,Manual
ID6Gr5IA,99000,2019,89000,1968,190,True,Szwecja,True,False,True,Diesel,Automatic
ID6Gr5r5,77700,2018,176800,1968,150,True,Unknown,False,False,True,Diesel,Automatic
ID6Gr5Up,72500,2018,117214,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6Gr6Bf,83500,2019,85325,1968,150,True,Polska,False,True,True,Diesel,Manual
ID6Gr6K1,80000,2016,163000,1968,240,True,Unknown,True,False,True,Diesel,Automatic
ID6Gr6ql,95899,2019,85095,1498,150,False,Polska,False,True,False,Petrol,Automatic
ID6Gr6Xt,129940,2020,83603,1968,240,True,Unknown,True,True,True,Diesel,Automatic
ID6Gr72a,179900,2022,49900,1968,149,True,Unknown,True,True,True,Diesel,Automatic
ID6Gr84W,110900,2022,38800,1498,150,False,Polska,False,True,False,Petrol,Automatic
ID6Gr85l,82900,2021,76045,1498,150,False,Polska,False,True,True,Petrol,Automatic
ID6Gr8DB,107900,2022,32000,1968,122,False,Niemcy,False,False,True,Diesel,Automatic
ID6Gr90D,89000,2021,157000,1968,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6Gr92T,52900,2015,220891,1968,150,True,Unknown,False,False,True,Diesel,Automatic
ID6Gr94r,112800,2019,115482,1968,190,True,Unknown,False,True,True,Diesel,Automatic
ID6Gr9Z4,99850,2019,75994,1968,190,False,Polska,False,True,False,Diesel,Automatic
ID6GrA9Q,71900,2016,186944,1968,190,True,Polska,False,False,True,Diesel,Automatic
ID6GraA9,91900,2021,48930,1498,150,True,Polska,False,True,False,Petrol,Automatic
ID6GraAA,83900,2018,152753,1798,180,False,Unknown,False,False,False,Petrol,Automatic
ID6Graf2,74900,2020,133170,1968,150,True,Polska,False,True,False,Diesel,Manual
ID6GrajY,69800,2018,121000,1498,150,False,Unknown,False,False,True,Petrol,Automatic
ID6GrAL4,62100,2020,211553,1968,150,True,Polska,False,True,True,Diesel,Manual
ID6GraLe,69900,2015,114128,1968,190,True,Polska,False,False,False,Diesel,Automatic
ID6GraNp,99500,2020,171702,1968,190,True,Polska,False,True,True,Diesel,Automatic
ID6GrAuO,124900,2020,125792,1968,190,True,Szwecja,True,True,True,Diesel,Automatic
ID6GrAVw,59999,2017,136000,1968,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6Grb1x,75000,2018,91500,1968,150,True,Unknown,False,False,False,Diesel,Automatic
ID6Grb2X,80000,2018,144004,1798,180,True,Polska,False,False,False,Petrol,Automatic
ID6Grb6x,55000,2016,148645,1395,125,True,Polska,False,True,True,Petrol,Manual
ID6GrbB8,87900,2021,155900,1968,150,True,Polska,False,True,True,Diesel,Automatic
ID6GrbBC,90000,2020,85000,1968,150,True,Unknown,False,False,True,Diesel,Automatic
ID6GrbBF,84900,2020,103000,1968,150,True,Polska,False,True,True,Diesel,Manual
ID6GrbCn,64700,2016,65000,1798,180,True,Polska,False,True,False,Petrol,Manual
ID6Grbet,52000,2015,197191,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6GrbfD,94999,2017,103000,1984,220,True,Polska,False,False,False,Petrol,Automatic
ID6Grbfj,42999,2015,371000,1968,150,True,Unknown,False,False,False,Diesel,Automatic
ID6GrbiP,59900,2015,178000,1968,150,False,Polska,False,False,False,Diesel,Manual
ID6GrbKa,124900,2020,65911,1968,150,True,Polska,False,True,True,Diesel,Automatic
ID6GrblV,99900,2020,191165,1968,190,True,Niemcy,False,False,True,Diesel,Automatic
ID6GrbN6,50000,2017,210000,1598,120,False,Unknown,False,False,True,Diesel,Automatic
ID6GrbRc,90000,2018,94889,1968,150,True,Polska,False,False,True,Diesel,Automatic
ID6GrbTj,65900,2017,134000,1798,180,True,Polska,False,True,True,Petrol,Automatic
ID6GrbTp,73000,2020,145859,1498,150,True,Polska,False,True,True,Petrol,Manual
ID6GrbUQ,69000,2015,195000,1968,190,False,Unknown,True,False,True,Diesel,Automatic
ID6GrbVR,49900,2016,249000,1968,190,True,Niemcy,False,False,True,Diesel,Automatic
ID6GrbYK,91900,2019,145666,1968,190,True,Polska,False,False,True,Diesel,Automatic
ID6Grbzk,78900,2020,150700,1968,150,True,Polska,False,False,False,Diesel,Automatic
ID6GrccC,169945,2022,58542,1968,200,True,Unknown,True,True,True,Diesel,Automatic
ID6GrcKX,77900,2016,115000,1800,180,False,Polska,False,False,True,Petrol,Automatic
ID6GrcLC,69700,2018,60000,1395,125,True,Polska,False,False,False,Petrol,Manual
ID6GrcPG,72999,2018,147555,1968,150,False,Niemcy,False,False,False,Diesel,Automatic
ID6GrcpM,119998,2019,135101,1968,240,True,Unknown,True,False,True,Diesel,Automatic
ID6GrcSs,85977,2016,176250,1984,280,True,Polska,True,True,False,Petrol,Automatic
ID6GrCTZ,44000,2015,322961,1968,150,False,Unknown,False,True,True,Diesel,Manual
ID6Grd7E,96500,2021,52000,1968,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6GrdfF,119900,2020,76831,1984,190,True,Polska,False,True,False,Petrol,Automatic
ID6Grdj2,87900,2017,124158,2000,150,True,Polska,True,False,True,Diesel,Manual
ID6GrdK8,104900,2019,81275,1968,150,True,Polska,False,False,True,Diesel,Automatic
ID6GrdMB,67000,2017,143000,1395,125,True,Polska,False,False,False,Petrol,Manual
ID6GrdUN,78900,2020,95000,1498,150,True,Polska,False,True,True,Petrol,Automatic
ID6GrduX,63000,2015,191959,1968,150,True,Unknown,False,False,True,Diesel,Automatic
ID6Gre8J,68000,2018,172167,1968,150,False,Polska,False,True,True,Diesel,Automatic
ID6GreaG,98400,2022,62000,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6GrebO,149900,2023,8000,1984,190,True,Polska,False,False,True,Petrol,Automatic
ID6GreTJ,29900,2018,141000,1968,150,False,Niemcy,False,False,True,Diesel,Automatic
ID6Grf0t,59900,2021,75000,1968,150,False,Niemcy,False,True,True,Diesel,Automatic
ID6Grf26,78900,2018,151324,1968,150,True,Polska,False,False,True,Diesel,Manual
ID6Grf7X,78000,2019,86893,1968,150,False,Polska,False,True,False,Diesel,Manual
ID6GrfEl,49500,2016,210000,1968,150,False,Polska,False,False,True,Diesel,Automatic
ID6GrfNv,85900,2019,133000,1968,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6GrfZ5,58900,2019,273000,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6Grgei,71000,2017,178000,1798,180,True,Polska,False,False,True,Petrol,Automatic
ID6GrgJ8,57900,2015,236000,1968,190,True,Szwecja,False,False,True,Diesel,Automatic
ID6GrgmV,84999,2019,198980,1968,190,True,Niemcy,True,False,True,Diesel,Automatic
ID6Grh4C,78900,2017,196000,1968,240,True,Czechy,True,False,True,Diesel,Automatic
ID6Grh6e,72900,2019,210000,1968,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6Grha3,49900,2016,249781,1968,150,False,Unknown,False,False,True,Diesel,Manual
ID6Grhdc,59900,2015,210000,1968,150,True,Unknown,False,False,False,Diesel,Automatic
ID6GrhhB,69000,2017,154000,1968,150,False,Unknown,False,False,False,Diesel,Manual
ID6GrhqT,65000,2015,186671,1968,150,False,Unknown,False,False,False,Diesel,Automatic
ID6Grhrm,49600,2018,252400,1598,120,False,Unknown,False,False,True,Diesel,Automatic
ID6GrhWD,51000,2015,266580,1968,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6GrhXU,92000,2018,85200,1798,180,True,Polska,False,False,False,Petrol,Manual
ID6GrhXY,57900,2016,180000,1968,150,True,Polska,False,False,False,Diesel,Manual
ID6GrhzB,54700,2016,184600,1598,120,False,Polska,False,True,True,Diesel,Automatic
ID6GrifK,69900,2015,93821,1968,150,True,Polska,False,False,True,Diesel,Manual
ID6GrikN,87000,2018,111898,1968,190,True,Polska,True,False,True,Diesel,Automatic
ID6GrIn9,73800,2018,87000,1968,150,True,Polska,False,True,True,Diesel,Automatic
ID6Grioh,41400,2015,263000,1968,150,False,Unknown,False,False,True,Diesel,Manual
ID6GripK,76900,2019,179000,1968,150,True,Belgia,False,False,True,Diesel,Manual
ID6GriW6,35000,2018,123576,1968,190,True,Niemcy,True,False,True,Diesel,Automatic
ID6GriWn,82000,2018,180000,1798,180,True,Polska,False,False,True,Petrol,Automatic
ID6GriZF,68900,2019,233820,1968,150,True,Unknown,False,False,True,Diesel,Automatic
ID6GrizX,54900,2017,254800,1968,150,False,Niemcy,False,False,True,Diesel,Manual
ID6Grj3O,49900,2017,232000,1968,150,False,Niemcy,False,True,True,Diesel,Automatic
ID6GrjTM,123000,2019,127000,1968,190,True,Polska,True,False,True,Diesel,Automatic
ID6Grjyq,49900,2015,285000,1968,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6GrkAs,91000,2017,164500,1968,190,True,Niemcy,True,False,True,Diesel,Automatic
ID6GrKe9,62500,2016,270000,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6GrkGb,69990,2018,135000,1968,150,True,Polska,False,True,True,Diesel,Manual
ID6GrkHT,60000,2020,80000,1498,150,False,Unknown,False,False,False,Petrol,Manual
ID6Grkvk,126900,2020,63802,1968,190,True,Szwecja,True,False,True,Diesel,Automatic
ID6GrkvT,62000,2018,211000,1968,190,False,Unknown,False,False,True,Diesel,Automatic
ID6Grl6c,78000,2019,60193,1598,120,False,Francja,False,False,False,Diesel,Automatic
ID6GrLb8,87900,2017,175000,1968,240,True,Szwecja,True,False,True,Diesel,Automatic
ID6GrlDL,49900,2018,260000,1598,120,False,Unknown,False,False,True,Diesel,Automatic
ID6GrlgC,67900,2015,183500,1968,150,True,Polska,False,False,False,Diesel,Automatic
ID6GrM8A,83900,2017,150900,1984,220,False,Unknown,False,False,True,Petrol,Automatic
ID6GrMY5,49900,2016,421800,1968,150,False,Niemcy,False,False,True,Diesel,Automatic
ID6GrN8w,75900,2018,147786,1968,150,True,Polska,False,False,True,Diesel,Automatic
ID6GrnC6,79999,2016,195000,1968,190,True,Polska,False,False,False,Diesel,Automatic
ID6GrNt0,62900,2016,210000,1968,150,True,Niemcy,False,False,True,Diesel,Manual
ID6GrO08,57500,2014,294000,1968,150,True,Polska,False,False,False,Diesel,Automatic
ID6GrO8N,24900,2021,56924,1498,150,False,Polska,False,True,False,Petrol,Automatic
ID6GrOe9,46700,2017,198000,1395,125,True,Polska,False,False,False,Petrol,Manual
ID6Grokn,36000,2015,340000,1968,150,True,Unknown,False,False,True,Diesel,Automatic
ID6GroLh,89900,2020,195000,1968,200,True,Niemcy,True,True,True,Diesel,Automatic
ID6Grp7S,83900,2019,136123,1968,190,False,Niemcy,False,True,True,Diesel,Automatic
ID6Grpac,54900,2017,195000,1598,120,True,Francja,False,False,True,Diesel,Automatic
ID6GrPjb,91900,2020,183000,1984,190,True,Niemcy,False,False,True,Petrol,Automatic
ID6Grq12,104900,2019,92451,1968,190,True,Polska,False,True,False,Diesel,Automatic
ID6GrqAR,89900,2020,113277,1498,150,True,Polska,False,False,False,Petrol,Automatic
ID6GrqDw,72900,2016,213500,1968,190,False,Unknown,False,False,False,Diesel,Automatic
